1	0	0	-0.0000325081731978 	-0.0000808922428177 
0	1	0	0.0000446633003225 	-0.0000429925777339 
0	0	1	0.0001004526387161 	0.0000591650584353 
1	1	0	0.0056137428235424 	-0.1163325097286450 
0	1	1	0.0005448983962606 	-0.1496992943952450 
1	0	1	-0.0178520343506446 	-0.1152854619287890 
1	-1	0	-0.0124874426102966 	-0.1377602494630970 
0	1	-1	-0.0188767320568595 	-0.1369866765625040 
-1	0	1	0.0038149910346596 	-0.1388067208451340 
1	1	1	-0.0000083337543564 	-0.0001265888363952 
-1	1	1	-0.0000282877369272 	0.0000474969739894 
1	-1	1	0.0001184079385443 	-0.0000286697261406 
1	1	-1	-0.0000384534176228 	-0.0000580763935980 
2	0	0	-0.0011407919092722 	-0.0117202989163400 
0	2	0	-0.0188587728482462 	0.0103981080545748 
0	0	2	0.0176374950039988 	0.0102068263112708 
2	1	0	0.0000259819074092 	0.0000429850551925 
0	2	1	0.0000366806260828 	0.0000593773635771 
1	0	2	0.0000901203094014 	-0.0000842330775343 
2	0	1	-0.0000873601343502 	0.0000311464350726 
1	2	0	-0.0000690149855234 	-0.0000490729140769 
0	1	2	-0.0000044944875849 	0.0000166440923663 
2	-1	0	-0.0000343040168663 	0.0001232078670372 
0	2	-1	0.0000461826572676 	-0.0000688410941086 
-1	0	2	-0.0000091447824753 	-0.0000155284726780 
2	0	-1	0.0000012582364636 	0.0000517253770940 
-1	2	0	-0.0001035873313759 	-0.0000429858290244 
0	-1	2	0.0000380949548333 	0.0000343266511918 
2	1	1	-0.0756812415433438 	0.0080200464395871 
2	1	-1	0.0638845768672815 	-0.0122750130450775 
2	-1	1	-0.0654383898270196 	0.0026089974616090 
2	-1	-1	0.0667952460737840 	-0.0072843003459491 
1	2	1	-0.0789609910821764 	0.0138008501586510 
-1	2	1	0.0953201356972634 	0.0273027338213086 
1	2	-1	-0.0677551640587419 	-0.0056529642405864 
-1	2	-1	0.0824726045649380 	-0.0006353257461625 
1	1	2	-0.0800974005186438 	-0.0051558499987635 
1	-1	2	0.0667008411980452 	-0.0116217400855579 
-1	1	2	-0.0986074908131323 	0.0140965855512395 
-1	-1	2	0.0825102880803548 	0.0102500410875443 
2	2	0	-0.0408167552365881 	0.0046888342468088 
0	2	2	-0.0121228686512468 	0.0000969514247703 
2	0	2	-0.0399597341901696 	0.0039729984199164 
2	-2	0	-0.0368891376930335 	-0.0011277676861380 
0	2	-2	-0.0330201718779128 	0.0156351509258601 
-2	0	2	-0.0347399226680201 	-0.0092908818773213 
1	2	2	0.0000377237947348 	-0.0000384587468282 
1	2	-2	-0.0000473671435919 	-0.0000184339741681 
1	-2	2	0.0000686581483080 	0.0000517538947476 
1	-2	-2	0.0000264020360928 	0.0000156302974018 
2	1	2	-0.0001001355913359 	0.0000032333637573 
-2	1	2	-0.0000273296499954 	-0.0000156163016447 
2	1	-2	0.0000225385063892 	0.0000351950377668 
-2	1	-2	0.0000017113243999 	0.0000976769874313 
2	2	1	-0.0000782098392276 	0.0000165824677989 
2	-2	1	-0.0000546095926409 	0.0000979028020981 
-2	2	1	-0.0000967087882936 	0.0000491362843759 
-2	-2	1	-0.0000202270981015 	-0.0000011700245484 
2	2	2	0.0055475607213724 	0.0509810749929459 
-2	2	2	0.0057132548520205 	-0.0466571482269936 
2	-2	2	-0.0019324232471559 	-0.0358708742972692 
2	2	-2	-0.0057136297170870 	-0.0354438254994716 
